src_person_id,dst_person_id,src_person,dst_person,shared_count
695,919,Lý Hiển Long,Rafael Mandelman,1
695,920,Lý Hiển Long,Rahul Gandhi,1
695,952,Lý Hiển Long,Robert F. Kennedy,1
695,975,Lý Hiển Long,Robert Solow,1
695,979,Lý Hiển Long,Ron DeSantis,1
695,997,Lý Hiển Long,Samuel Dexter,1
695,1013,Lý Hiển Long,Shankar Dayal Sharma,1
695,1024,Lý Hiển Long,Shimon Peres,1
695,1059,Lý Hiển Long,Tharman Shanmugaratnam,1
695,1068,Lý Hiển Long,Thomas J. Sargent,1
695,1074,Lý Hiển Long,Theodore Roosevelt Jr.,1
695,1080,Lý Hiển Long,Theodore Roosevelt,1
695,1093,Lý Hiển Long,Trương Chí Hiền,1
695,1099,Lý Hiển Long,Tim Kaine,1
695,1140,Lý Hiển Long,Trương Quốc Thanh,1
695,1181,Lý Hiển Long,William Lyon Mackenzie King,1
695,1195,Lý Hiển Long,William Weld,1
695,1210,Lý Hiển Long,Zbigniew Brzezinski,1
695,1213,Lý Hiển Long,Álvaro Uribe,1
695,1215,Lý Hiển Long,Ân Dũng,1
700,713,Lý Thừa Vãn,Lại Thanh Đức,1
700,754,Lý Thừa Vãn,Michael Bloomberg,1
700,759,Lý Thừa Vãn,Merton Miller,1
700,767,Lý Thừa Vãn,Miguel de la Madrid,1
700,776,Lý Thừa Vãn,Mike Pompeo,1
700,785,Lý Thừa Vãn,Mitt Romney,1
700,820,Lý Thừa Vãn,Neil Gorsuch,1
700,831,Lý Thừa Vãn,Ned Lamont,1
700,883,Lý Thừa Vãn,Paul Samuelson,1
700,886,Lý Thừa Vãn,Pete Buttigieg,1
700,902,Lý Thừa Vãn,Pierre Trudeau,1
700,913,Lý Thừa Vãn,Phil Murphy,1
700,919,Lý Thừa Vãn,Rafael Mandelman,1
700,920,Lý Thừa Vãn,Rahul Gandhi,1
700,952,Lý Thừa Vãn,Robert F. Kennedy,1
700,975,Lý Thừa Vãn,Robert Solow,1
700,979,Lý Thừa Vãn,Ron DeSantis,1
700,997,Lý Thừa Vãn,Samuel Dexter,1
700,1013,Lý Thừa Vãn,Shankar Dayal Sharma,1
700,1024,Lý Thừa Vãn,Shimon Peres,1
700,1059,Lý Thừa Vãn,Tharman Shanmugaratnam,1
700,1068,Lý Thừa Vãn,Thomas J. Sargent,1
700,1074,Lý Thừa Vãn,Theodore Roosevelt Jr.,1
700,1080,Lý Thừa Vãn,Theodore Roosevelt,1
700,1093,Lý Thừa Vãn,Trương Chí Hiền,1
700,1099,Lý Thừa Vãn,Tim Kaine,1
700,1140,Lý Thừa Vãn,Trương Quốc Thanh,1
700,1181,Lý Thừa Vãn,William Lyon Mackenzie King,1
700,1195,Lý Thừa Vãn,William Weld,1
700,1210,Lý Thừa Vãn,Zbigniew Brzezinski,1
700,1213,Lý Thừa Vãn,Álvaro Uribe,1
700,1215,Lý Thừa Vãn,Ân Dũng,1
713,754,Lại Thanh Đức,Michael Bloomberg,1
713,759,Lại Thanh Đức,Merton Miller,1
713,760,Lại Thanh Đức,Michael Spence,1
713,763,Lại Thanh Đức,Michael Froman,1
713,767,Lại Thanh Đức,Miguel de la Madrid,1
713,776,Lại Thanh Đức,Mike Pompeo,1
713,777,Lại Thanh Đức,Michelle Obama,1
713,785,Lại Thanh Đức,Mitt Romney,1
713,820,Lại Thanh Đức,Neil Gorsuch,1
713,831,Lại Thanh Đức,Ned Lamont,1
713,883,Lại Thanh Đức,Paul Samuelson,1
713,886,Lại Thanh Đức,Pete Buttigieg,1
713,902,Lại Thanh Đức,Pierre Trudeau,1
713,912,Lại Thanh Đức,Pete Hegseth,1
713,913,Lại Thanh Đức,Phil Murphy,1
713,919,Lại Thanh Đức,Rafael Mandelman,1
713,920,Lại Thanh Đức,Rahul Gandhi,1
713,952,Lại Thanh Đức,Robert F. Kennedy,1
713,975,Lại Thanh Đức,Robert Solow,1
713,979,Lại Thanh Đức,Ron DeSantis,1
713,997,Lại Thanh Đức,Samuel Dexter,1
713,1013,Lại Thanh Đức,Shankar Dayal Sharma,1
713,1024,Lại Thanh Đức,Shimon Peres,1
713,1059,Lại Thanh Đức,Tharman Shanmugaratnam,1
713,1068,Lại Thanh Đức,Thomas J. Sargent,1
713,1074,Lại Thanh Đức,Theodore Roosevelt Jr.,1
713,1080,Lại Thanh Đức,Theodore Roosevelt,1
713,1093,Lại Thanh Đức,Trương Chí Hiền,1
713,1099,Lại Thanh Đức,Tim Kaine,1
713,1140,Lại Thanh Đức,Trương Quốc Thanh,1
713,1181,Lại Thanh Đức,William Lyon Mackenzie King,1
713,1195,Lại Thanh Đức,William Weld,1
713,1210,Lại Thanh Đức,Zbigniew Brzezinski,1
713,1213,Lại Thanh Đức,Álvaro Uribe,1
713,1215,Lại Thanh Đức,Ân Dũng,1
759,754,Merton Miller,Michael Bloomberg,2
754,760,Michael Bloomberg,Michael Spence,1
754,763,Michael Bloomberg,Michael Froman,1
754,767,Michael Bloomberg,Miguel de la Madrid,1
754,776,Michael Bloomberg,Mike Pompeo,1
754,777,Michael Bloomberg,Michelle Obama,1
754,785,Michael Bloomberg,Mitt Romney,1
754,820,Michael Bloomberg,Neil Gorsuch,1
754,831,Michael Bloomberg,Ned Lamont,1
754,883,Michael Bloomberg,Paul Samuelson,1
754,886,Michael Bloomberg,Pete Buttigieg,1
754,902,Michael Bloomberg,Pierre Trudeau,1
754,912,Michael Bloomberg,Pete Hegseth,1
754,913,Michael Bloomberg,Phil Murphy,1
754,919,Michael Bloomberg,Rafael Mandelman,1
754,920,Michael Bloomberg,Rahul Gandhi,1
754,952,Michael Bloomberg,Robert F. Kennedy,1
754,975,Michael Bloomberg,Robert Solow,1
754,979,Michael Bloomberg,Ron DeSantis,1
754,997,Michael Bloomberg,Samuel Dexter,1
754,1013,Michael Bloomberg,Shankar Dayal Sharma,1
754,1024,Michael Bloomberg,Shimon Peres,1
754,1059,Michael Bloomberg,Tharman Shanmugaratnam,1
754,1068,Michael Bloomberg,Thomas J. Sargent,1
754,1074,Michael Bloomberg,Theodore Roosevelt Jr.,1
754,1080,Michael Bloomberg,Theodore Roosevelt,1
754,1093,Michael Bloomberg,Trương Chí Hiền,1
754,1099,Michael Bloomberg,Tim Kaine,1
754,1140,Michael Bloomberg,Trương Quốc Thanh,1
754,1181,Michael Bloomberg,William Lyon Mackenzie King,1
754,1195,Michael Bloomberg,William Weld,1
754,1210,Michael Bloomberg,Zbigniew Brzezinski,1
754,1213,Michael Bloomberg,Álvaro Uribe,1
754,1215,Michael Bloomberg,Ân Dũng,1
759,760,Merton Miller,Michael Spence,1
759,763,Merton Miller,Michael Froman,1
759,767,Merton Miller,Miguel de la Madrid,1
759,776,Merton Miller,Mike Pompeo,1
759,777,Merton Miller,Michelle Obama,1
759,785,Merton Miller,Mitt Romney,1
759,820,Merton Miller,Neil Gorsuch,1
759,831,Merton Miller,Ned Lamont,1
759,883,Merton Miller,Paul Samuelson,1
759,886,Merton Miller,Pete Buttigieg,1
759,902,Merton Miller,Pierre Trudeau,1
759,912,Merton Miller,Pete Hegseth,1
759,913,Merton Miller,Phil Murphy,1
759,919,Merton Miller,Rafael Mandelman,1
759,920,Merton Miller,Rahul Gandhi,1
759,952,Merton Miller,Robert F. Kennedy,1
759,975,Merton Miller,Robert Solow,1
759,979,Merton Miller,Ron DeSantis,1
759,997,Merton Miller,Samuel Dexter,1
759,1013,Merton Miller,Shankar Dayal Sharma,1
759,1024,Merton Miller,Shimon Peres,1
759,1059,Merton Miller,Tharman Shanmugaratnam,1
759,1068,Merton Miller,Thomas J. Sargent,1
759,1074,Merton Miller,Theodore Roosevelt Jr.,1
759,1080,Merton Miller,Theodore Roosevelt,1
759,1093,Merton Miller,Trương Chí Hiền,1
759,1099,Merton Miller,Tim Kaine,1
759,1140,Merton Miller,Trương Quốc Thanh,1
759,1181,Merton Miller,William Lyon Mackenzie King,1
759,1195,Merton Miller,William Weld,1
759,1210,Merton Miller,Zbigniew Brzezinski,1
759,1213,Merton Miller,Álvaro Uribe,1
759,1215,Merton Miller,Ân Dũng,1
760,767,Michael Spence,Miguel de la Madrid,1
760,776,Michael Spence,Mike Pompeo,1
760,785,Michael Spence,Mitt Romney,1
760,820,Michael Spence,Neil Gorsuch,2
760,831,Michael Spence,Ned Lamont,1
760,883,Michael Spence,Paul Samuelson,1
760,886,Michael Spence,Pete Buttigieg,1
760,902,Michael Spence,Pierre Trudeau,1
760,913,Michael Spence,Phil Murphy,1
760,919,Michael Spence,Rafael Mandelman,1
760,920,Michael Spence,Rahul Gandhi,1
760,952,Michael Spence,Robert F. Kennedy,1
760,975,Michael Spence,Robert Solow,1
760,979,Michael Spence,Ron DeSantis,1
760,997,Michael Spence,Samuel Dexter,1
760,1013,Michael Spence,Shankar Dayal Sharma,1
760,1024,Michael Spence,Shimon Peres,1
760,1059,Michael Spence,Tharman Shanmugaratnam,1
760,1068,Michael Spence,Thomas J. Sargent,1
760,1074,Michael Spence,Theodore Roosevelt Jr.,1
760,1080,Michael Spence,Theodore Roosevelt,1
760,1093,Michael Spence,Trương Chí Hiền,1
760,1099,Michael Spence,Tim Kaine,1
760,1140,Michael Spence,Trương Quốc Thanh,1
760,1181,Michael Spence,William Lyon Mackenzie King,1
760,1195,Michael Spence,William Weld,2
760,1210,Michael Spence,Zbigniew Brzezinski,1
760,1213,Michael Spence,Álvaro Uribe,1
760,1215,Michael Spence,Ân Dũng,1
763,767,Michael Froman,Miguel de la Madrid,1
763,776,Michael Froman,Mike Pompeo,1
763,785,Michael Froman,Mitt Romney,1
763,820,Michael Froman,Neil Gorsuch,1
763,831,Michael Froman,Ned Lamont,1
763,883,Michael Froman,Paul Samuelson,1
763,886,Michael Froman,Pete Buttigieg,1
763,902,Michael Froman,Pierre Trudeau,1
763,913,Michael Froman,Phil Murphy,1
763,919,Michael Froman,Rafael Mandelman,1
763,920,Michael Froman,Rahul Gandhi,1
763,952,Michael Froman,Robert F. Kennedy,1
763,975,Michael Froman,Robert Solow,1
763,979,Michael Froman,Ron DeSantis,1
763,997,Michael Froman,Samuel Dexter,1
763,1013,Michael Froman,Shankar Dayal Sharma,1
763,1024,Michael Froman,Shimon Peres,1
763,1059,Michael Froman,Tharman Shanmugaratnam,1
763,1068,Michael Froman,Thomas J. Sargent,1
763,1074,Michael Froman,Theodore Roosevelt Jr.,1
763,1080,Michael Froman,Theodore Roosevelt,1
763,1093,Michael Froman,Trương Chí Hiền,1
763,1099,Michael Froman,Tim Kaine,1
763,1140,Michael Froman,Trương Quốc Thanh,1
763,1181,Michael Froman,William Lyon Mackenzie King,1
763,1195,Michael Froman,William Weld,1
763,1210,Michael Froman,Zbigniew Brzezinski,1
763,1213,Michael Froman,Álvaro Uribe,1
763,1215,Michael Froman,Ân Dũng,1
767,776,Miguel de la Madrid,Mike Pompeo,1
777,767,Michelle Obama,Miguel de la Madrid,1
767,785,Miguel de la Madrid,Mitt Romney,1
767,820,Miguel de la Madrid,Neil Gorsuch,1
767,831,Miguel de la Madrid,Ned Lamont,1
767,883,Miguel de la Madrid,Paul Samuelson,1
767,886,Miguel de la Madrid,Pete Buttigieg,1
767,902,Miguel de la Madrid,Pierre Trudeau,1
767,912,Miguel de la Madrid,Pete Hegseth,1
767,913,Miguel de la Madrid,Phil Murphy,1
767,919,Miguel de la Madrid,Rafael Mandelman,1
767,920,Miguel de la Madrid,Rahul Gandhi,1
767,952,Miguel de la Madrid,Robert F. Kennedy,1
767,975,Miguel de la Madrid,Robert Solow,1
767,979,Miguel de la Madrid,Ron DeSantis,1
767,997,Miguel de la Madrid,Samuel Dexter,1
767,1013,Miguel de la Madrid,Shankar Dayal Sharma,1
767,1024,Miguel de la Madrid,Shimon Peres,1
767,1059,Miguel de la Madrid,Tharman Shanmugaratnam,1
767,1068,Miguel de la Madrid,Thomas J. Sargent,1
767,1074,Miguel de la Madrid,Theodore Roosevelt Jr.,1
767,1080,Miguel de la Madrid,Theodore Roosevelt,1
767,1093,Miguel de la Madrid,Trương Chí Hiền,1
767,1099,Miguel de la Madrid,Tim Kaine,1
767,1140,Miguel de la Madrid,Trương Quốc Thanh,1
767,1181,Miguel de la Madrid,William Lyon Mackenzie King,1
767,1195,Miguel de la Madrid,William Weld,1
767,1210,Miguel de la Madrid,Zbigniew Brzezinski,1
767,1213,Miguel de la Madrid,Álvaro Uribe,1
767,1215,Miguel de la Madrid,Ân Dũng,1
777,776,Michelle Obama,Mike Pompeo,1
776,785,Mike Pompeo,Mitt Romney,1
776,820,Mike Pompeo,Neil Gorsuch,1
776,831,Mike Pompeo,Ned Lamont,1
776,883,Mike Pompeo,Paul Samuelson,1
776,886,Mike Pompeo,Pete Buttigieg,1
776,902,Mike Pompeo,Pierre Trudeau,1
776,912,Mike Pompeo,Pete Hegseth,1
776,913,Mike Pompeo,Phil Murphy,1
776,919,Mike Pompeo,Rafael Mandelman,1
776,920,Mike Pompeo,Rahul Gandhi,1
776,952,Mike Pompeo,Robert F. Kennedy,1
776,975,Mike Pompeo,Robert Solow,1
776,979,Mike Pompeo,Ron DeSantis,1
776,997,Mike Pompeo,Samuel Dexter,1
776,1013,Mike Pompeo,Shankar Dayal Sharma,1
776,1024,Mike Pompeo,Shimon Peres,1
776,1059,Mike Pompeo,Tharman Shanmugaratnam,1
776,1068,Mike Pompeo,Thomas J. Sargent,1
776,1074,Mike Pompeo,Theodore Roosevelt Jr.,1
776,1080,Mike Pompeo,Theodore Roosevelt,1
776,1093,Mike Pompeo,Trương Chí Hiền,1
776,1099,Mike Pompeo,Tim Kaine,1
776,1140,Mike Pompeo,Trương Quốc Thanh,1
776,1181,Mike Pompeo,William Lyon Mackenzie King,1
776,1195,Mike Pompeo,William Weld,1
776,1210,Mike Pompeo,Zbigniew Brzezinski,1
776,1213,Mike Pompeo,Álvaro Uribe,1
776,1215,Mike Pompeo,Ân Dũng,1
777,785,Michelle Obama,Mitt Romney,1
777,820,Michelle Obama,Neil Gorsuch,1
777,831,Michelle Obama,Ned Lamont,1
777,883,Michelle Obama,Paul Samuelson,1
777,886,Michelle Obama,Pete Buttigieg,1
777,902,Michelle Obama,Pierre Trudeau,1
777,913,Michelle Obama,Phil Murphy,1
777,919,Michelle Obama,Rafael Mandelman,1
777,920,Michelle Obama,Rahul Gandhi,1
777,952,Michelle Obama,Robert F. Kennedy,1
777,975,Michelle Obama,Robert Solow,1
777,979,Michelle Obama,Ron DeSantis,1
777,997,Michelle Obama,Samuel Dexter,1
777,1013,Michelle Obama,Shankar Dayal Sharma,1
777,1024,Michelle Obama,Shimon Peres,1
777,1059,Michelle Obama,Tharman Shanmugaratnam,1
777,1068,Michelle Obama,Thomas J. Sargent,1
777,1074,Michelle Obama,Theodore Roosevelt Jr.,1
777,1080,Michelle Obama,Theodore Roosevelt,1
777,1093,Michelle Obama,Trương Chí Hiền,1
777,1099,Michelle Obama,Tim Kaine,1
777,1140,Michelle Obama,Trương Quốc Thanh,1
777,1181,Michelle Obama,William Lyon Mackenzie King,1
777,1195,Michelle Obama,William Weld,1
777,1210,Michelle Obama,Zbigniew Brzezinski,1
777,1213,Michelle Obama,Álvaro Uribe,1
777,1215,Michelle Obama,Ân Dũng,1
785,820,Mitt Romney,Neil Gorsuch,1
785,831,Mitt Romney,Ned Lamont,1
785,883,Mitt Romney,Paul Samuelson,1
785,886,Mitt Romney,Pete Buttigieg,1
785,902,Mitt Romney,Pierre Trudeau,1
785,912,Mitt Romney,Pete Hegseth,1
785,913,Mitt Romney,Phil Murphy,1
785,919,Mitt Romney,Rafael Mandelman,1
785,920,Mitt Romney,Rahul Gandhi,1
785,952,Mitt Romney,Robert F. Kennedy,1
785,975,Mitt Romney,Robert Solow,1
785,979,Mitt Romney,Ron DeSantis,1
785,997,Mitt Romney,Samuel Dexter,1
785,1013,Mitt Romney,Shankar Dayal Sharma,1
785,1024,Mitt Romney,Shimon Peres,1
785,1059,Mitt Romney,Tharman Shanmugaratnam,1
785,1068,Mitt Romney,Thomas J. Sargent,1
785,1074,Mitt Romney,Theodore Roosevelt Jr.,1
785,1080,Mitt Romney,Theodore Roosevelt,1
785,1093,Mitt Romney,Trương Chí Hiền,1
785,1099,Mitt Romney,Tim Kaine,1
785,1140,Mitt Romney,Trương Quốc Thanh,1
785,1181,Mitt Romney,William Lyon Mackenzie King,1
785,1195,Mitt Romney,William Weld,1
785,1210,Mitt Romney,Zbigniew Brzezinski,1
785,1213,Mitt Romney,Álvaro Uribe,1
785,1215,Mitt Romney,Ân Dũng,1
831,820,Ned Lamont,Neil Gorsuch,1
820,883,Neil Gorsuch,Paul Samuelson,1
820,886,Neil Gorsuch,Pete Buttigieg,1
820,902,Neil Gorsuch,Pierre Trudeau,1
820,912,Neil Gorsuch,Pete Hegseth,1
820,913,Neil Gorsuch,Phil Murphy,1
820,919,Neil Gorsuch,Rafael Mandelman,1
820,920,Neil Gorsuch,Rahul Gandhi,1
820,952,Neil Gorsuch,Robert F. Kennedy,1
820,975,Neil Gorsuch,Robert Solow,1
820,979,Neil Gorsuch,Ron DeSantis,1
820,997,Neil Gorsuch,Samuel Dexter,1
820,1013,Neil Gorsuch,Shankar Dayal Sharma,1
820,1024,Neil Gorsuch,Shimon Peres,1
820,1059,Neil Gorsuch,Tharman Shanmugaratnam,1
820,1068,Neil Gorsuch,Thomas J. Sargent,1
820,1074,Neil Gorsuch,Theodore Roosevelt Jr.,1
820,1080,Neil Gorsuch,Theodore Roosevelt,1
820,1093,Neil Gorsuch,Trương Chí Hiền,1
820,1099,Neil Gorsuch,Tim Kaine,1
820,1140,Neil Gorsuch,Trương Quốc Thanh,1
820,1181,Neil Gorsuch,William Lyon Mackenzie King,1
820,1195,Neil Gorsuch,William Weld,2
820,1210,Neil Gorsuch,Zbigniew Brzezinski,1
820,1213,Neil Gorsuch,Álvaro Uribe,1
820,1215,Neil Gorsuch,Ân Dũng,1
831,883,Ned Lamont,Paul Samuelson,1
831,886,Ned Lamont,Pete Buttigieg,1
831,902,Ned Lamont,Pierre Trudeau,1
831,912,Ned Lamont,Pete Hegseth,1
831,913,Ned Lamont,Phil Murphy,1
831,919,Ned Lamont,Rafael Mandelman,2
831,920,Ned Lamont,Rahul Gandhi,1
831,952,Ned Lamont,Robert F. Kennedy,1
831,975,Ned Lamont,Robert Solow,1
831,979,Ned Lamont,Ron DeSantis,2
831,997,Ned Lamont,Samuel Dexter,1
831,1013,Ned Lamont,Shankar Dayal Sharma,1
831,1024,Ned Lamont,Shimon Peres,1
831,1059,Ned Lamont,Tharman Shanmugaratnam,1
831,1068,Ned Lamont,Thomas J. Sargent,1
831,1074,Ned Lamont,Theodore Roosevelt Jr.,1
831,1080,Ned Lamont,Theodore Roosevelt,1
831,1093,Ned Lamont,Trương Chí Hiền,1
831,1099,Ned Lamont,Tim Kaine,1
831,1140,Ned Lamont,Trương Quốc Thanh,1
831,1181,Ned Lamont,William Lyon Mackenzie King,1
831,1195,Ned Lamont,William Weld,1
831,1210,Ned Lamont,Zbigniew Brzezinski,1
831,1213,Ned Lamont,Álvaro Uribe,1
831,1215,Ned Lamont,Ân Dũng,1
883,886,Paul Samuelson,Pete Buttigieg,1
883,902,Paul Samuelson,Pierre Trudeau,1
883,912,Paul Samuelson,Pete Hegseth,1
883,913,Paul Samuelson,Phil Murphy,1
883,919,Paul Samuelson,Rafael Mandelman,1
883,920,Paul Samuelson,Rahul Gandhi,1
883,952,Paul Samuelson,Robert F. Kennedy,1
883,975,Paul Samuelson,Robert Solow,1
883,979,Paul Samuelson,Ron DeSantis,1
883,997,Paul Samuelson,Samuel Dexter,1
883,1013,Paul Samuelson,Shankar Dayal Sharma,1
883,1024,Paul Samuelson,Shimon Peres,1
883,1059,Paul Samuelson,Tharman Shanmugaratnam,1
883,1068,Paul Samuelson,Thomas J. Sargent,1
883,1074,Paul Samuelson,Theodore Roosevelt Jr.,1
883,1080,Paul Samuelson,Theodore Roosevelt,1
883,1093,Paul Samuelson,Trương Chí Hiền,1
883,1099,Paul Samuelson,Tim Kaine,1
883,1140,Paul Samuelson,Trương Quốc Thanh,1
883,1181,Paul Samuelson,William Lyon Mackenzie King,2
883,1195,Paul Samuelson,William Weld,1
883,1210,Paul Samuelson,Zbigniew Brzezinski,1
883,1213,Paul Samuelson,Álvaro Uribe,1
883,1215,Paul Samuelson,Ân Dũng,1
886,902,Pete Buttigieg,Pierre Trudeau,1
886,912,Pete Buttigieg,Pete Hegseth,1
886,913,Pete Buttigieg,Phil Murphy,1
886,919,Pete Buttigieg,Rafael Mandelman,1
886,920,Pete Buttigieg,Rahul Gandhi,1
886,952,Pete Buttigieg,Robert F. Kennedy,1
886,975,Pete Buttigieg,Robert Solow,1
886,979,Pete Buttigieg,Ron DeSantis,1
886,997,Pete Buttigieg,Samuel Dexter,1
886,1013,Pete Buttigieg,Shankar Dayal Sharma,1
886,1024,Pete Buttigieg,Shimon Peres,1
886,1059,Pete Buttigieg,Tharman Shanmugaratnam,1
886,1068,Pete Buttigieg,Thomas J. Sargent,1
886,1074,Pete Buttigieg,Theodore Roosevelt Jr.,1
886,1080,Pete Buttigieg,Theodore Roosevelt,1
886,1093,Pete Buttigieg,Trương Chí Hiền,1
886,1099,Pete Buttigieg,Tim Kaine,1
886,1140,Pete Buttigieg,Trương Quốc Thanh,1
886,1181,Pete Buttigieg,William Lyon Mackenzie King,1
886,1195,Pete Buttigieg,William Weld,1
886,1210,Pete Buttigieg,Zbigniew Brzezinski,1
886,1213,Pete Buttigieg,Álvaro Uribe,1
886,1215,Pete Buttigieg,Ân Dũng,1
912,902,Pete Hegseth,Pierre Trudeau,1
913,902,Phil Murphy,Pierre Trudeau,1
902,919,Pierre Trudeau,Rafael Mandelman,1
902,920,Pierre Trudeau,Rahul Gandhi,1
902,952,Pierre Trudeau,Robert F. Kennedy,1
902,975,Pierre Trudeau,Robert Solow,1
902,979,Pierre Trudeau,Ron DeSantis,1
902,997,Pierre Trudeau,Samuel Dexter,1
902,1013,Pierre Trudeau,Shankar Dayal Sharma,1
902,1024,Pierre Trudeau,Shimon Peres,1
902,1068,Pierre Trudeau,Thomas J. Sargent,1
902,1074,Pierre Trudeau,Theodore Roosevelt Jr.,1
902,1080,Pierre Trudeau,Theodore Roosevelt,1
902,1093,Pierre Trudeau,Trương Chí Hiền,1
902,1099,Pierre Trudeau,Tim Kaine,1
902,1140,Pierre Trudeau,Trương Quốc Thanh,1
902,1181,Pierre Trudeau,William Lyon Mackenzie King,1
902,1195,Pierre Trudeau,William Weld,1
902,1210,Pierre Trudeau,Zbigniew Brzezinski,1
902,1213,Pierre Trudeau,Álvaro Uribe,1
902,1215,Pierre Trudeau,Ân Dũng,1
912,913,Pete Hegseth,Phil Murphy,1
912,919,Pete Hegseth,Rafael Mandelman,1
912,920,Pete Hegseth,Rahul Gandhi,1
912,952,Pete Hegseth,Robert F. Kennedy,1
912,975,Pete Hegseth,Robert Solow,1
912,997,Pete Hegseth,Samuel Dexter,1
912,1013,Pete Hegseth,Shankar Dayal Sharma,1
912,1024,Pete Hegseth,Shimon Peres,1
912,1059,Pete Hegseth,Tharman Shanmugaratnam,1
912,1068,Pete Hegseth,Thomas J. Sargent,1
912,1074,Pete Hegseth,Theodore Roosevelt Jr.,1
912,1080,Pete Hegseth,Theodore Roosevelt,1
912,1093,Pete Hegseth,Trương Chí Hiền,1
912,1099,Pete Hegseth,Tim Kaine,1
912,1140,Pete Hegseth,Trương Quốc Thanh,1
912,1181,Pete Hegseth,William Lyon Mackenzie King,1
912,1195,Pete Hegseth,William Weld,1
912,1210,Pete Hegseth,Zbigniew Brzezinski,1
912,1213,Pete Hegseth,Álvaro Uribe,1
912,1215,Pete Hegseth,Ân Dũng,1
913,919,Phil Murphy,Rafael Mandelman,1
913,920,Phil Murphy,Rahul Gandhi,1
913,952,Phil Murphy,Robert F. Kennedy,1
913,975,Phil Murphy,Robert Solow,1
913,979,Phil Murphy,Ron DeSantis,1
913,997,Phil Murphy,Samuel Dexter,1
913,1013,Phil Murphy,Shankar Dayal Sharma,1
913,1024,Phil Murphy,Shimon Peres,1
913,1059,Phil Murphy,Tharman Shanmugaratnam,1
913,1068,Phil Murphy,Thomas J. Sargent,1
913,1074,Phil Murphy,Theodore Roosevelt Jr.,1
913,1080,Phil Murphy,Theodore Roosevelt,1
913,1093,Phil Murphy,Trương Chí Hiền,1
913,1099,Phil Murphy,Tim Kaine,1
913,1140,Phil Murphy,Trương Quốc Thanh,1
913,1181,Phil Murphy,William Lyon Mackenzie King,1
913,1195,Phil Murphy,William Weld,1
913,1210,Phil Murphy,Zbigniew Brzezinski,1
913,1213,Phil Murphy,Álvaro Uribe,1
913,1215,Phil Murphy,Ân Dũng,1
919,920,Rafael Mandelman,Rahul Gandhi,1
919,952,Rafael Mandelman,Robert F. Kennedy,1
919,975,Rafael Mandelman,Robert Solow,1
919,979,Rafael Mandelman,Ron DeSantis,2
919,997,Rafael Mandelman,Samuel Dexter,1
919,1013,Rafael Mandelman,Shankar Dayal Sharma,1
919,1024,Rafael Mandelman,Shimon Peres,1
919,1059,Rafael Mandelman,Tharman Shanmugaratnam,1
919,1068,Rafael Mandelman,Thomas J. Sargent,1
919,1074,Rafael Mandelman,Theodore Roosevelt Jr.,1
919,1080,Rafael Mandelman,Theodore Roosevelt,1
919,1093,Rafael Mandelman,Trương Chí Hiền,1
919,1099,Rafael Mandelman,Tim Kaine,1
919,1140,Rafael Mandelman,Trương Quốc Thanh,1
919,1181,Rafael Mandelman,William Lyon Mackenzie King,1
919,1195,Rafael Mandelman,William Weld,1
919,1210,Rafael Mandelman,Zbigniew Brzezinski,1
919,1213,Rafael Mandelman,Álvaro Uribe,1
919,1215,Rafael Mandelman,Ân Dũng,1
920,952,Rahul Gandhi,Robert F. Kennedy,1
920,975,Rahul Gandhi,Robert Solow,1
920,979,Rahul Gandhi,Ron DeSantis,1
920,997,Rahul Gandhi,Samuel Dexter,1
920,1013,Rahul Gandhi,Shankar Dayal Sharma,1
920,1024,Rahul Gandhi,Shimon Peres,1
920,1059,Rahul Gandhi,Tharman Shanmugaratnam,1
